registrikood,tegevusala,alguskuupaev,loppkuupaev,staatus,allikas
80239844,Toitlustamine,11.07.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
80239844,Jaekaubandus,10.07.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12658911,Toitlustamine,10.07.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12486835,Jaekaubandus,10.07.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12679497,Toitlustamine,09.07.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10847861,Toitlustamine,09.07.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
80281540,Jaekaubandus,09.07.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11010289,Hulgikaubandus,09.07.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12670585,Toitlustamine,09.07.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10110043,Jaekaubandus,08.07.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12679132,Hulgikaubandus,08.07.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12583461,Hulgikaubandus,07.07.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12677618,Hulgikaubandus,07.07.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12203872,Hulgikaubandus,07.07.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12672621,Hulgikaubandus,03.07.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12680974,Jaekaubandus,01.07.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10622263,Töövahendus,30.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10622263,Renditööjőu vahendamine,30.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12410714,Toitlustamine,30.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10406134,Jaekaubandus,27.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12476535,Toitlustamine,27.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10015238,Jaekaubandus,27.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12531375,Toitlustamine,27.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12531375,Toitlustamine,27.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12011121,Hulgikaubandus,26.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12354694,Hulgikaubandus,26.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11148036,Renditööjőu vahendamine,25.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11148036,Töövahendus,25.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12665696,Töövahendus,25.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12665696,Renditööjőu vahendamine,25.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
80355556,Toitlustamine,20.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12663384,Hulgikaubandus,20.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12618202,Toitlustamine,20.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10951185,Toitlustamine,20.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10317962,Toitlustamine,20.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10049906,Toitlustamine,20.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12614919,Jaekaubandus,19.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11438981,Toitlustamine,19.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10813069,Toitlustamine,19.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12652452,Toitlustamine,18.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11961122,Toitlustamine,18.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10077073,Hulgikaubandus,18.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10894694,Toitlustamine,17.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11353078,Toitlustamine,17.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11036343,Jaekaubandus,16.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12673046,Toitlustamine,16.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10971928,Toitlustamine,16.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12379329,Toitlustamine,16.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12609700,Toitlustamine,16.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12013315,Hulgikaubandus,13.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10379733,Jaekaubandus,13.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12564245,Toitlustamine,13.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12623798,Toitlustamine,12.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10072791,Jaekaubandus,12.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12492089,Toitlustamine,12.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10714858,Toitlustamine,11.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12611418,Hulgikaubandus,11.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12658147,Toitlustamine,11.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12661540,Toitlustamine,11.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12351443,Toitlustamine,10.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10588230,Jaekaubandus,10.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12514276,Toitlustamine,06.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
90012640,Toitlustamine,06.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11710650,Hulgikaubandus,06.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12626704,Toitlustamine,06.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12238534,Töövahendus,06.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11481735,Toitlustamine,06.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12532340,Toitlustamine,05.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12457242,Toitlustamine,05.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12294194,Jaekaubandus,05.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12492089,Toitlustamine,05.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12654209,Hulgikaubandus,05.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12668708,Jaekaubandus,05.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11710650,Hulgikaubandus,04.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10086304,Toitlustamine,04.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12632099,Toitlustamine,04.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10444011,Jaekaubandus,03.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11342583,Jaekaubandus,03.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11024392,Toitlustamine,03.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12399958,Toitlustamine,03.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12500653,Toitlustamine,03.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11313742,Toitlustamine,03.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12583120,Toitlustamine,03.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12583120,Jaekaubandus,03.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12550958,Toitlustamine,03.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11377143,Toitlustamine,02.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11655520,Jaekaubandus,02.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11010289,Hulgikaubandus,01.06.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
75016102,Toitlustamine,30.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12623210,Toitlustamine,30.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
75016102,Toitlustamine,30.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12633041,Jaekaubandus,30.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
75016102,Toitlustamine,30.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
16010839,Jaekaubandus,30.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12596205,Toitlustamine,30.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12168880,Jaekaubandus,30.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
90007626,Toitlustamine,29.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
90007626,Toitlustamine,29.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11332923,Hulgikaubandus,28.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12644257,Hulgikaubandus,27.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12665035,Renditööjőu vahendamine,27.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11960973,Hulgikaubandus,27.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12056324,Toitlustamine,27.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10136870,Toitlustamine,26.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11349438,Toitlustamine,23.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10860413,Toitlustamine,23.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12208941,Jaekaubandus,22.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12091137,Jaekaubandus,21.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11042869,Hulgikaubandus,21.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10347236,Jaekaubandus,21.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10136232,Jaekaubandus,21.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12644441,Toitlustamine,20.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10327682,Toitlustamine,20.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12526523,Toitlustamine,20.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12644010,Toitlustamine,19.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10649753,Metsapuude kultiveerimismaterjali tarnimine,19.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10396335,Toitlustamine,16.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11091394,Toitlustamine,16.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11985275,Jaekaubandus,16.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12531145,Toitlustamine,16.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10406134,Jaekaubandus,16.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12550310,Toitlustamine,14.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10097762,Jaekaubandus,14.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12583662,Toitlustamine,13.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10121532,Metsapuude kultiveerimismaterjali tarnimine,13.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10072791,Jaekaubandus,13.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12550450,Toitlustamine,09.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12647741,Toitlustamine,08.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12632509,Toitlustamine,08.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10600385,Toitlustamine,08.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12644441,Jaekaubandus,08.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11878510,Toitlustamine,07.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10379733,Jaekaubandus,07.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12239261,Toitlustamine,07.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12653173,Renditööjőu vahendamine,07.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10837414,Renditööjőu vahendamine,07.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12221485,Toitlustamine,07.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12029351,Toitlustamine,07.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11471777,Jaekaubandus,07.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12383294,Jaekaubandus,06.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11690479,Hulgikaubandus,06.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12355518,Renditööjőu vahendamine,05.05.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12647600,Toitlustamine,30.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12632076,Toitlustamine,30.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12597859,Toitlustamine,30.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11693733,Toitlustamine,30.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12600573,Hulgikaubandus,30.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12160944,Hulgikaubandus,30.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10779154,Toitlustamine,30.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12153683,Toitlustamine,29.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10326332,Toitlustamine,28.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12596452,Jaekaubandus,28.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
90012142,Jaekaubandus,28.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11500255,Jaekaubandus,28.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12177873,Toitlustamine,28.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
80083030,Toitlustamine,28.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10043217,Hulgikaubandus,28.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11874630,Toitlustamine,24.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12477747,Toitlustamine,24.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12587074,Toitlustamine,23.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12323211,Renditööjőu vahendamine,22.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12623723,Toitlustamine,22.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12547287,Toitlustamine,22.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12379890,Toitlustamine,22.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11727389,Hulgikaubandus,22.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12473726,Jaekaubandus,22.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
14348669,Toitlustamine,21.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10228767,Toitlustamine,21.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11518177,Hulgikaubandus,21.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10536612,Hulgikaubandus,21.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12156183,Toitlustamine,17.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10797672,Jaekaubandus,17.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12509476,Toitlustamine,17.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12596630,Renditööjőu vahendamine,17.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11063127,Toitlustamine,17.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12597397,Toitlustamine,17.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11335991,Toitlustamine,16.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12625432,Toitlustamine,16.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12556062,Jaekaubandus,15.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12409527,Hulgikaubandus,15.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11902007,Toitlustamine,14.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12028587,Toitlustamine,11.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12270816,Hulgikaubandus,09.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10379733,Jaekaubandus,09.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12592299,Toitlustamine,09.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12040909,Toitlustamine,08.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12361602,Hulgikaubandus,08.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10151355,Jaekaubandus,08.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11945784,Hulgikaubandus,07.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11877255,Hulgikaubandus,03.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10338355,Toitlustamine,03.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11877255,Jaekaubandus,03.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12417113,Toitlustamine,02.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12466560,Toitlustamine,01.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12616338,Jaekaubandus,01.04.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12250239,Hulgikaubandus,31.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12623156,Jaekaubandus,31.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12253640,Hulgikaubandus,31.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12273499,Toitlustamine,28.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10069234,Toitlustamine,28.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10328799,Jaekaubandus,28.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12582119,Jaekaubandus,28.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10845655,Toitlustamine,28.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12105537,Jaekaubandus,26.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12588719,Jaekaubandus,26.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11227281,Hulgikaubandus,26.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10711179,Toitlustamine,25.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10217539,Toitlustamine,24.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12332871,Renditööjőu vahendamine,21.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11192942,Toitlustamine,21.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12161139,Toitlustamine,20.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11875828,Toitlustamine,20.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10919112,Hulgikaubandus,17.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10072791,Jaekaubandus,17.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12082374,Renditööjőu vahendamine,17.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10380274,Jaekaubandus,14.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12593896,Hulgikaubandus,13.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10924248,Toitlustamine,13.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10379733,Jaekaubandus,12.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12624929,Hulgikaubandus,12.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12593850,Jaekaubandus,11.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11885705,Toitlustamine,10.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11267031,Jaekaubandus,10.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12611816,Hulgikaubandus,10.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11132265,Toitlustamine,07.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
80264351,Toitlustamine,07.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12594803,Toitlustamine,07.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10613034,Jaekaubandus,06.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12160944,Hulgikaubandus,06.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12578359,Jaekaubandus,05.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12471845,Hulgikaubandus,05.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12613736,Hulgikaubandus,05.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12588553,Hulgikaubandus,04.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12046361,Toitlustamine,03.03.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12584495,Toitlustamine,28.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
90012585,Jaekaubandus,28.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
90012585,Jaekaubandus,28.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10345833,Hulgikaubandus,27.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12570903,Toitlustamine,27.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10054238,Jaekaubandus,26.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12616551,Jaekaubandus,26.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11349680,Jaekaubandus,26.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11491952,Jaekaubandus,26.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12349742,Renditööjőu vahendamine,25.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10711179,Toitlustamine,25.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10029074,Jaekaubandus,25.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11152291,Hulgikaubandus,21.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12604878,Toitlustamine,21.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12062822,Jaekaubandus,19.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12603850,Toitlustamine,18.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12592684,Toitlustamine,18.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10424534,Toitlustamine,17.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12607813,Toitlustamine,17.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12597180,Metsapuude kultiveerimismaterjali tarnimine,17.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11735176,Hulgikaubandus,14.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10245412,Toitlustamine,13.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12105537,Jaekaubandus,13.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10159983,Toitlustamine,13.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10858379,Jaekaubandus,12.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10992103,Hulgikaubandus,11.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10373771,Toitlustamine,06.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11926657,Jaekaubandus,05.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10159983,Toitlustamine,04.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12385689,Hulgikaubandus,04.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10900012,Toitlustamine,03.02.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11758355,Toitlustamine,31.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12503870,Hulgikaubandus,31.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12586117,Renditööjőu vahendamine,30.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12364670,Jaekaubandus,30.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12552986,Jaekaubandus,29.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12051178,Renditööjőu vahendamine,29.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12263354,Töövahendus,29.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12320069,Renditööjőu vahendamine,28.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12568740,Jaekaubandus,28.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12579577,Toitlustamine,28.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
90012432,Toitlustamine,28.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12588911,Toitlustamine,24.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11718396,Renditööjőu vahendamine,24.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10915798,Renditööjőu vahendamine,23.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10495860,Toitlustamine,22.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12588501,Toitlustamine,16.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12262870,Jaekaubandus,15.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12425974,Toitlustamine,15.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12169313,Renditööjőu vahendamine,15.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12308565,Renditööjőu vahendamine,14.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11684728,Jaekaubandus,10.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
11948015,Renditööjőu vahendamine,10.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12529852,Toitlustamine,10.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12583662,Toitlustamine,09.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10253481,Hulgikaubandus,07.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12098004,Toitlustamine,06.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10379733,Hulgikaubandus,02.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
10548101,Hulgikaubandus,02.01.2014,Tähtajatu,Jah,MTR_2025-10-31.csv
12563613,Toitlustamine,31.12.2013,Tähtajatu,Jah,MTR_2025-10-31.csv
10379733,Hulgikaubandus,30.12.2013,Tähtajatu,Jah,MTR_2025-10-31.csv
12576432,Toitlustamine,30.12.2013,Tähtajatu,Jah,MTR_2025-10-31.csv
10379733,Hulgikaubandus,30.12.2013,Tähtajatu,Jah,MTR_2025-10-31.csv
12576834,Toitlustamine,30.12.2013,Tähtajatu,Jah,MTR_2025-10-31.csv
10379733,Hulgikaubandus,30.12.2013,Tähtajatu,Jah,MTR_2025-10-31.csv
11078005,Toitlustamine,27.12.2013,Tähtajatu,Jah,MTR_2025-10-31.csv
12009354,Toitlustamine,20.12.2013,Tähtajatu,Jah,MTR_2025-10-31.csv
11900600,Toitlustamine,19.12.2013,Tähtajatu,Jah,MTR_2025-10-31.csv
11378428,Toitlustamine,18.12.2013,Tähtajatu,Jah,MTR_2025-10-31.csv
